Date,VS,Name,Accumulated Acceleration Load,Accumulated Acceleration Load / min,Exertions,Exertions / min,Changes of Orientation,Changes of Orientation / min,Distance (speed | High) (m),Distance (speed | Very high) (m),Distance (speed | Extreme) (m),SPRINT,CATEGORY
2025-08-19,Individual,Player I,201.81,7.72,15.0,0.57,0.0,0.0,10.0,0.0,0.0,10.0,individual
2025-08-19,practice0,Player A,546.6,8.32,143.0,2.18,107.0,1.63,837.0,105.0,3.0,945.0,2部練
2025-08-19,practice0,Player C,573.32,8.73,176.0,2.68,87.0,1.32,727.0,97.0,13.0,837.0,2部練
2025-08-19,practice0,Player D,581.48,8.86,189.0,2.88,158.0,2.41,887.0,96.0,4.0,987.0,2部練
2025-08-19,practice0,Player E,483.28,7.36,143.0,2.18,100.0,1.52,568.0,87.0,28.0,683.0,2部練
2025-08-19,practice0,Player G,556.0,8.47,140.0,2.13,57.0,0.87,567.0,87.0,0.0,654.0,2部練
2025-08-19,practice0,Player H,577.58,8.8,183.0,2.79,107.0,1.63,1122.0,49.0,27.0,1198.0,2部練
2025-08-19,practice0,Player I,561.03,8.54,194.0,2.95,65.0,0.99,1179.0,212.0,26.0,1417.0,2部練
2025-08-19,practice0,Player J,704.51,10.73,181.0,2.76,104.0,1.58,1614.0,254.0,14.0,1882.0,2部練
2025-08-19,practice0,Player L,523.49,7.97,151.0,2.3,50.0,0.76,1196.0,187.0,7.0,1390.0,2部練
2025-08-19,practice0,Player P,579.31,8.82,185.0,2.82,72.0,1.1,991.0,114.0,26.0,1131.0,2部練
2025-08-19,SC,Player C,100.0,,,,,,,,,0.0,SC
2025-08-19,SC,Player K,150.0,,,,,,,,,0.0,SC
2025-08-20,OFF,Player A,0.0,,,,,,,,,0.0,OFF
2025-08-20,OFF,Player C,0.0,,,,,,,,,0.0,OFF
2025-08-20,OFF,Player D,0.0,,,,,,,,,0.0,OFF
2025-08-20,OFF,Player E,0.0,,,,,,,,,0.0,OFF
2025-08-20,OFF,Player G,0.0,,,,,,,,,0.0,OFF
2025-08-20,OFF,Player H,0.0,,,,,,,,,0.0,OFF
2025-08-20,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-08-20,OFF,Player J,0.0,,,,,,,,,0.0,OFF
2025-08-20,OFF,Player L,0.0,,,,,,,,,0.0,OFF
2025-08-20,OFF,Player P,0.0,,,,,,,,,0.0,OFF
2025-08-20,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-08-21,Practice,Player A,570.79,8.84,168.0,2.6,132.0,2.04,1125.0,295.0,13.0,1433.0,練習
2025-08-21,Practice,Player C,651.43,10.09,210.0,3.25,113.0,1.75,1064.0,210.0,8.0,1282.0,練習
2025-08-21,Practice,Player D,627.03,9.71,197.0,3.05,239.0,3.7,1265.0,314.0,19.0,1598.0,練習
2025-08-21,Practice,Player E,621.26,9.62,183.0,2.83,180.0,2.79,1029.0,221.0,115.0,1365.0,練習
2025-08-21,Practice,Player G,558.98,8.66,152.0,2.35,86.0,1.33,915.0,114.0,0.0,1029.0,練習
2025-08-21,Practice,Player H,630.71,9.77,187.0,2.9,102.0,1.58,1425.0,218.0,4.0,1647.0,練習
2025-08-21,Practice,Player I,641.23,9.93,205.0,3.18,103.0,1.6,1218.0,563.0,201.0,1982.0,練習
2025-08-21,Practice,Player J,767.98,11.9,210.0,3.25,150.0,2.32,1460.0,473.0,62.0,1995.0,練習
2025-08-21,Practice,Player L,582.56,9.02,183.0,2.83,88.0,1.36,1369.0,335.0,26.0,1730.0,練習
2025-08-21,Practice,Player P,634.73,9.83,192.0,2.97,96.0,1.49,1305.0,217.0,44.0,1566.0,練習
2025-08-21,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-08-21,Individual,Player K,345.5,7.99,56.0,1.29,32.0,0.74,193.0,0.0,0.0,193.0,individual
2025-08-21,Individual,Player H,46.41,4.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,individual
2025-08-21,Individual,Player A,110.26,5.52,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,individual
2025-08-21,Individual,Player E,93.17,4.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,individual
2025-08-21,Individual,Player L,247.91,7.56,57.0,1.74,13.0,0.4,77.0,0.0,0.0,77.0,individual
2025-08-21,Individual,Player G,158.57,8.93,36.0,2.03,22.0,1.24,136.0,0.0,0.0,136.0,individual
2025-08-21,Individual,Player C,199.1,6.03,7.0,0.21,3.0,0.09,15.0,0.0,0.0,15.0,individual
2025-08-21,Individual,Player J,169.54,8.52,66.0,3.32,4.0,0.2,14.0,0.0,0.0,14.0,individual
2025-08-21,Individual,Player D,138.69,6.39,7.0,0.32,5.0,0.23,12.0,0.0,0.0,12.0,individual
2025-08-21,Individual,Player I,155.92,8.61,11.0,0.61,1.0,0.06,1.0,0.0,0.0,1.0,individual
2025-08-21,practice0,Player A,536.72,7.62,125.0,1.77,71.0,1.01,611.0,19.0,0.0,630.0,2部練
2025-08-21,practice0,Player C,665.23,9.44,194.0,2.75,92.0,1.31,674.0,42.0,0.0,716.0,2部練
2025-08-21,practice0,Player D,619.01,8.79,192.0,2.73,84.0,1.19,833.0,29.0,0.0,862.0,2部練
2025-08-21,practice0,Player E,577.59,8.2,159.0,2.26,145.0,2.06,462.0,22.0,0.0,484.0,2部練
2025-08-21,practice0,Player G,559.59,7.94,127.0,1.8,102.0,1.45,400.0,5.0,0.0,405.0,2部練
2025-08-21,practice0,Player H,587.56,8.34,156.0,2.21,71.0,1.01,648.0,5.0,0.0,653.0,2部練
2025-08-21,practice0,Player I,589.34,8.37,192.0,2.73,78.0,1.11,753.0,103.0,13.0,869.0,2部練
2025-08-21,practice0,Player J,784.87,11.14,222.0,3.15,106.0,1.5,1381.0,125.0,8.0,1514.0,2部練
2025-08-21,practice0,Player L,520.75,7.39,112.0,1.59,54.0,0.77,527.0,38.0,0.0,565.0,2部練
2025-08-21,practice0,Player P,593.36,8.42,168.0,2.38,71.0,1.01,644.0,27.0,3.0,674.0,2部練
2025-08-21,SC,Player A,150.0,,,,,,,,,0.0,SC
2025-08-21,SC,Player L,150.0,,,,,,,,,0.0,SC
2025-08-21,SC,Player F,200.0,,,,,,,,,0.0,SC
2025-08-21,SC,Player B,200.0,,,,,,,,,0.0,SC
2025-08-21,SC,Player I,150.0,,,,,,,,,0.0,SC
2025-08-21,SC,Player J,150.0,,,,,,,,,0.0,SC
2025-08-21,SC,Player P,150.0,,,,,,,,,0.0,SC
2025-08-21,SC,Player D,150.0,,,,,,,,,0.0,SC
2025-08-21,SC,Player E,100.0,,,,,,,,,0.0,SC
2025-08-21,SC,Player K,200.0,,,,,,,,,0.0,SC
2025-08-22,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-08-22,OFF,Player F,0.0,,,,,,,,,0.0,OFF
2025-08-22,PRACTICE,Player D,542.32,9.47,150.0,2.62,143.0,2.5,931.0,111.0,3.0,1045.0,練習
2025-08-22,PRACTICE,Player E,605.2,8.64,169.0,2.41,105.0,1.5,778.0,135.0,58.0,971.0,練習
2025-08-22,PRACTICE,Player A,648.28,8.89,192.0,2.63,176.0,2.41,1171.0,290.0,5.0,1466.0,練習
2025-08-22,PRACTICE,Player P,701.8,10.83,218.0,3.36,115.0,1.77,1489.0,172.0,66.0,1727.0,練習
2025-08-22,PRACTICE,Player H,710.76,10.73,190.0,2.87,105.0,1.59,1395.0,218.0,27.0,1640.0,練習
2025-08-22,PRACTICE,Player J,716.96,12.26,241.0,4.12,121.0,2.07,1179.0,191.0,39.0,1409.0,練習
2025-08-22,PRACTICE,Player G,717.24,9.65,201.0,2.7,127.0,1.71,1021.0,125.0,10.0,1156.0,練習
2025-08-22,PRACTICE,Player I,722.61,10.43,203.0,2.93,126.0,1.82,1563.0,362.0,83.0,2008.0,練習
2025-08-22,PRACTICE,Player C,749.59,10.6,243.0,3.43,123.0,1.74,1239.0,124.0,0.0,1363.0,練習
2025-08-22,PRACTICE,Player L,809.9,10.4,270.0,3.47,148.0,1.9,1933.0,368.0,55.0,2356.0,練習
2025-08-22,Individual,Player F,462.52,7.47,124.0,2.0,80.0,1.29,381.0,1.0,0.0,382.0,individual
2025-08-22,Individual,Player K,327.33,6.78,24.0,0.5,5.0,0.1,84.0,0.0,0.0,84.0,individual
2025-08-22,Individual,Player G,131.05,3.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,individual
2025-08-22,Individual,Player H,98.8,5.79,13.0,0.76,11.0,0.65,75.0,0.0,0.0,75.0,individual
2025-08-22,Individual,Player I,151.82,8.34,16.0,0.88,1.0,0.05,1.0,0.0,0.0,1.0,individual
2025-08-22,Individual,Player J,124.25,12.76,61.0,6.26,6.0,0.62,57.0,0.0,0.0,57.0,individual
2025-08-22,Individual,Player D,95.53,4.77,2.0,0.1,0.0,0.0,5.0,0.0,0.0,5.0,individual
2025-08-22,SC,Player G,150.0,,,,,,,,,0.0,SC
2025-08-22,SC,Player K,200.0,,,,,,,,,0.0,SC
2025-08-22,SC,Player H,150.0,,,,,,,,,0.0,SC
2025-08-23,OFF,Player A,0.0,,,,,,,,,0.0,OFF
2025-08-23,OFF,Player C,0.0,,,,,,,,,0.0,OFF
2025-08-23,OFF,Player D,0.0,,,,,,,,,0.0,OFF
2025-08-23,OFF,Player E,0.0,,,,,,,,,0.0,OFF
2025-08-23,OFF,Player G,0.0,,,,,,,,,0.0,OFF
2025-08-23,OFF,Player H,0.0,,,,,,,,,0.0,OFF
2025-08-23,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-08-23,OFF,Player J,0.0,,,,,,,,,0.0,OFF
2025-08-23,OFF,Player L,0.0,,,,,,,,,0.0,OFF
2025-08-23,OFF,Player P,0.0,,,,,,,,,0.0,OFF
2025-08-23,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-08-23,OFF,Player F,0.0,,,,,,,,,0.0,OFF
2025-08-24,Practice,Player A,620.34,7.16,182.0,2.1,169.0,1.95,932.0,190.0,20.0,1142.0,練習
2025-08-24,Practice,Player B,542.57,6.26,128.0,1.48,99.0,1.14,397.0,5.0,0.0,402.0,練習
2025-08-24,Practice,Player C,574.83,6.64,143.0,1.65,76.0,0.88,596.0,168.0,20.0,784.0,練習
2025-08-24,Practice,Player D,616.81,7.12,200.0,2.31,109.0,1.26,1121.0,208.0,14.0,1343.0,練習
2025-08-24,Practice,Player E,624.39,7.21,170.0,1.96,166.0,1.92,814.0,162.0,42.0,1018.0,練習
2025-08-24,Practice,Player F,634.63,7.33,170.0,1.96,174.0,2.01,895.0,90.0,3.0,988.0,練習
2025-08-24,Practice,Player G,631.08,7.28,175.0,2.02,106.0,1.22,885.0,125.0,6.0,1016.0,練習
2025-08-24,Practice,Player H,648.08,7.48,183.0,2.11,106.0,1.22,1052.0,147.0,11.0,1210.0,練習
2025-08-24,Practice,Player I,662.19,7.64,198.0,2.29,117.0,1.35,1165.0,292.0,127.0,1584.0,練習
2025-08-24,Practice,Player J,861.31,9.94,230.0,2.65,136.0,1.57,1570.0,291.0,39.0,1900.0,練習
2025-08-24,Practice,Player L,600.8,6.94,164.0,1.89,81.0,0.94,1229.0,289.0,37.0,1555.0,練習
2025-08-24,Practice,Player P,659.33,7.61,183.0,2.11,111.0,1.28,1178.0,199.0,54.0,1431.0,練習
2025-08-24,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-08-24,Individual,Player H,60.22,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,individual
2025-08-24,Individual,Player D,290.19,6.59,66.0,1.5,17.0,0.39,39.0,0.0,0.0,39.0,individual
2025-08-24,Individual,Player L,318.82,9.81,90.0,2.77,21.0,0.65,383.0,7.0,0.0,390.0,individual
2025-08-24,Individual,Player E,124.25,5.92,6.0,0.29,3.0,0.14,33.0,0.0,0.0,33.0,individual
2025-08-24,Individual,Player A,106.6,6.71,2.0,0.13,1.0,0.06,2.0,0.0,0.0,2.0,individual
2025-08-24,Individual,Player I,202.16,7.56,76.0,2.84,45.0,1.68,142.0,0.0,0.0,142.0,individual
2025-08-24,Individual,Player K,428.76,7.19,36.0,0.6,9.0,0.15,129.0,0.0,0.0,129.0,individual
2025-08-24,SC,Player P,250.0,,,,,,,,,0.0,SC
2025-08-24,SC,Player I,200.0,,,,,,,,,0.0,SC
2025-08-24,SC,Player H,200.0,,,,,,,,,0.0,SC
2025-08-24,SC,Player A,200.0,,,,,,,,,0.0,SC
2025-08-24,SC,Player E,200.0,,,,,,,,,0.0,SC
2025-08-24,SC,Player J,200.0,,,,,,,,,0.0,SC
2025-08-24,SC,Player C,200.0,,,,,,,,,0.0,SC
2025-08-24,SC,Player F,200.0,,,,,,,,,0.0,SC
2025-08-25,Practice,Player A,683.96,8.59,226.0,2.84,170.0,2.13,1127.0,288.0,24.0,1439.0,練習
2025-08-25,Practice,Player B,593.6,7.45,139.0,1.75,92.0,1.16,733.0,11.0,0.0,744.0,練習
2025-08-25,Practice,Player C,643.62,8.08,173.0,2.17,97.0,1.22,855.0,290.0,7.0,1152.0,練習
2025-08-25,Practice,Player D,649.15,8.15,189.0,2.37,238.0,2.99,1100.0,316.0,45.0,1461.0,練習
2025-08-25,Practice,Player E,718.77,9.02,190.0,2.39,212.0,2.66,1108.0,328.0,86.0,1522.0,練習
2025-08-25,Practice,Player F,515.98,6.48,129.0,1.62,96.0,1.21,773.0,112.0,22.0,907.0,練習
2025-08-25,Practice,Player G,672.98,8.45,202.0,2.54,146.0,1.83,1039.0,214.0,34.0,1287.0,練習
2025-08-25,Practice,Player H,722.51,9.07,181.0,2.27,106.0,1.33,1395.0,372.0,3.0,1770.0,練習
2025-08-25,Practice,Player I,691.5,8.68,216.0,2.71,122.0,1.53,1255.0,343.0,114.0,1712.0,練習
2025-08-25,Practice,Player J,882.61,11.08,226.0,2.84,152.0,1.91,1725.0,564.0,178.0,2467.0,練習
2025-08-25,Practice,Player L,647.88,8.13,203.0,2.55,117.0,1.47,1309.0,365.0,76.0,1750.0,練習
2025-08-25,Practice,Player P,616.75,7.74,159.0,2.0,98.0,1.23,1141.0,234.0,53.0,1428.0,練習
2025-08-25,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-08-25,Individual,Player E,141.55,5.82,1.0,0.04,0.0,0.0,1.0,0.0,0.0,1.0,individual
2025-08-25,Individual,Player A,112.3,6.13,1.0,0.05,0.0,0.0,6.0,0.0,0.0,6.0,individual
2025-08-25,Individual,Player H,143.3,7.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,individual
2025-08-25,Individual,Player G,173.69,8.46,41.0,2.0,31.0,1.51,136.0,0.0,0.0,136.0,individual
2025-08-25,Individual,Player I,172.62,7.71,27.0,1.21,25.0,1.12,167.0,0.0,0.0,167.0,individual
2025-08-25,Individual,Player L,129.88,8.01,34.0,2.1,22.0,1.36,142.0,0.0,0.0,142.0,individual
2025-08-25,Individual,Player D,165.07,6.62,1.0,0.04,1.0,0.04,5.0,0.0,0.0,5.0,individual
2025-08-25,Individual,Player C,184.33,8.14,22.0,0.97,5.0,0.22,47.0,0.0,0.0,47.0,individual
2025-08-25,Individual,Player K,232.63,4.55,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,individual
2025-08-25,SC,Player B,200.0,,,,,,,,,0.0,SC
2025-08-25,SC,Player H,200.0,,,,,,,,,0.0,SC
2025-08-25,SC,Player A,150.0,,,,,,,,,0.0,SC
2025-08-25,SC,Player G,200.0,,,,,,,,,0.0,SC
2025-08-25,SC,Player D,200.0,,,,,,,,,0.0,SC
2025-08-25,SC,Player K,200.0,,,,,,,,,0.0,SC
2025-08-26,Practice,Player A,728.7,8.16,213.0,2.39,201.0,2.25,1171.0,374.0,35.0,1580.0,練習
2025-08-26,Practice,Player B,694.88,7.79,158.0,1.77,78.0,0.87,708.0,48.0,0.0,756.0,練習
2025-08-26,Practice,Player C,694.46,7.78,211.0,2.36,118.0,1.32,975.0,272.0,34.0,1281.0,練習
2025-08-26,Practice,Player D,640.87,7.18,189.0,2.12,217.0,2.43,1040.0,245.0,51.0,1336.0,練習
2025-08-26,Practice,Player E,732.87,8.21,203.0,2.27,192.0,2.15,885.0,247.0,92.0,1224.0,練習
2025-08-26,Practice,Player F,634.93,7.11,181.0,2.03,164.0,1.84,1024.0,141.0,18.0,1183.0,練習
2025-08-26,Practice,Player G,737.84,8.27,228.0,2.55,164.0,1.84,1073.0,179.0,43.0,1295.0,練習
2025-08-26,Practice,Player H,771.85,8.65,210.0,2.35,119.0,1.33,1276.0,334.0,63.0,1673.0,練習
2025-08-26,Practice,Player I,697.3,7.81,218.0,2.44,119.0,1.33,1331.0,434.0,126.0,1891.0,練習
2025-08-26,Practice,Player J,1045.43,11.71,272.0,3.05,177.0,1.98,1957.0,556.0,210.0,2723.0,練習
2025-08-26,Practice,Player L,697.43,7.81,190.0,2.13,103.0,1.15,1312.0,455.0,119.0,1886.0,練習
2025-08-26,Practice,Player P,654.59,7.33,188.0,2.11,108.0,1.21,1083.0,248.0,81.0,1412.0,練習
2025-08-26,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-08-26,Individual,Player H,103.02,8.5,3.0,0.25,2.0,0.17,11.0,0.0,0.0,11.0,individual
2025-08-26,Individual,Player P,98.63,8.28,14.0,1.18,2.0,0.17,5.0,0.0,0.0,5.0,individual
2025-08-26,Individual,Player I,84.29,2.57,4.0,0.12,0.0,0.0,14.0,2.0,0.0,16.0,individual
2025-08-26,Individual,Player G,207.28,6.42,26.0,0.81,13.0,0.4,154.0,0.0,0.0,154.0,individual
2025-08-26,Individual,Player A,155.25,7.94,8.0,0.41,7.0,0.36,0.0,0.0,0.0,0.0,individual
2025-08-26,Individual,Player C,189.07,5.82,37.0,1.14,12.0,0.37,99.0,0.0,0.0,99.0,individual
2025-08-26,Individual,Player F,148.43,4.61,13.0,0.4,2.0,0.06,85.0,0.0,0.0,85.0,individual
2025-08-26,Individual,Player E,224.38,4.35,16.0,0.31,11.0,0.21,38.0,0.0,0.0,38.0,individual
2025-08-26,Individual,Player K,377.39,6.94,18.0,0.33,6.0,0.11,118.0,0.0,0.0,118.0,individual
2025-08-26,Individual,Player D,184.59,7.37,31.0,1.24,21.0,0.84,165.0,0.0,0.0,165.0,individual
2025-08-26,Individual,Player L,141.05,7.48,40.0,2.12,8.0,0.42,114.0,0.0,0.0,114.0,individual
2025-08-26,practice0,Player A,296.11,7.4,66.0,1.65,42.0,1.05,470.0,147.0,0.0,617.0,2部練
2025-08-26,practice0,Player B,281.14,7.03,51.0,1.28,25.0,0.63,319.0,4.0,0.0,323.0,2部練
2025-08-26,practice0,Player C,318.23,7.96,83.0,2.08,36.0,0.9,471.0,72.0,0.0,543.0,2部練
2025-08-26,practice0,Player D,281.33,7.03,97.0,2.43,89.0,2.23,609.0,100.0,0.0,709.0,2部練
2025-08-26,practice0,Player E,299.29,7.48,92.0,2.3,66.0,1.65,453.0,39.0,9.0,501.0,2部練
2025-08-26,practice0,Player F,311.74,7.79,65.0,1.63,45.0,1.13,609.0,41.0,0.0,650.0,2部練
2025-08-26,practice0,Player G,326.21,8.16,72.0,1.8,32.0,0.8,450.0,31.0,0.0,481.0,2部練
2025-08-26,practice0,Player H,357.65,8.94,111.0,2.78,55.0,1.38,826.0,115.0,0.0,941.0,2部練
2025-08-26,practice0,Player I,327.24,8.18,99.0,2.48,39.0,0.98,830.0,268.0,49.0,1147.0,2部練
2025-08-26,practice0,Player J,501.22,12.53,135.0,3.38,70.0,1.75,1343.0,278.0,7.0,1628.0,2部練
2025-08-26,practice0,Player L,300.2,7.51,95.0,2.38,41.0,1.03,813.0,174.0,7.0,994.0,2部練
2025-08-26,practice0,Player P,254.06,6.35,72.0,1.8,23.0,0.58,468.0,125.0,0.0,593.0,2部練
2025-08-26,SC,Player A,200.0,,,,,,,,,0.0,SC
2025-08-26,SC,Player L,200.0,,,,,,,,,0.0,SC
2025-08-26,SC,Player C,150.0,,,,,,,,,0.0,SC
2025-08-26,SC,Player F,150.0,,,,,,,,,0.0,SC
2025-08-26,SC,Player J,150.0,,,,,,,,,0.0,SC
2025-08-27,OFF,Player A,0.0,,,,,,,,,0.0,OFF
2025-08-27,OFF,Player B,0.0,,,,,,,,,0.0,OFF
2025-08-27,OFF,Player C,0.0,,,,,,,,,0.0,OFF
2025-08-27,OFF,Player D,0.0,,,,,,,,,0.0,OFF
2025-08-27,OFF,Player E,0.0,,,,,,,,,0.0,OFF
2025-08-27,OFF,Player F,0.0,,,,,,,,,0.0,OFF
2025-08-27,OFF,Player G,0.0,,,,,,,,,0.0,OFF
2025-08-27,OFF,Player H,0.0,,,,,,,,,0.0,OFF
2025-08-27,OFF,Player I,0.0,,,,,,,,,0.0,OFF
2025-08-27,OFF,Player J,0.0,,,,,,,,,0.0,OFF
2025-08-27,OFF,Player L,0.0,,,,,,,,,0.0,OFF
2025-08-27,OFF,Player P,0.0,,,,,,,,,0.0,OFF
2025-08-27,OFF,Player K,0.0,,,,,,,,,0.0,OFF
2025-08-28,Practice,Player A,653.36,8.07,200.0,2.47,182.0,2.25,1026.0,389.0,14.0,1429.0,練習
2025-08-28,Practice,Player B,618.02,7.63,160.0,1.98,73.0,0.9,687.0,37.0,0.0,724.0,練習
2025-08-28,Practice,Player C,592.1,7.31,163.0,2.01,81.0,1.0,707.0,219.0,4.0,930.0,練習
2025-08-28,Practice,Player D,719.11,8.88,231.0,2.85,252.0,3.11,1307.0,333.0,65.0,1705.0,練習
2025-08-28,Practice,Player E,715.99,8.84,221.0,2.73,199.0,2.46,996.0,234.0,46.0,1276.0,練習
2025-08-28,Practice,Player F,594.14,7.34,155.0,1.91,120.0,1.48,983.0,113.0,12.0,1108.0,練習
2025-08-28,Practice,Player G,667.57,8.24,196.0,2.42,153.0,1.89,927.0,166.0,38.0,1131.0,練習
2025-08-28,Practice,Player H,727.41,8.98,204.0,2.52,109.0,1.35,1241.0,285.0,12.0,1538.0,練習
2025-08-28,Practice,Player I,701.44,8.66,230.0,2.84,138.0,1.7,1409.0,435.0,124.0,1968.0,練習
2025-08-28,Practice,Player J,951.55,11.75,279.0,3.44,179.0,2.21,1970.0,499.0,68.0,2537.0,練習
2025-08-28,Practice,Player L,670.98,8.28,194.0,2.4,122.0,1.51,1322.0,285.0,104.0,1711.0,練習
2025-08-28,Practice,Player P,535.07,6.61,153.0,1.89,78.0,0.96,902.0,238.0,58.0,1198.0,練習
2025-08-28,REHA,Player K,454.44,7.53,117.0,1.94,48.0,0.8,297.0,,,297.0,Reha
2025-08-28,Individual,Player K,348.27,6.67,53.0,1.01,18.0,0.34,677.0,448.0,,1125.0,individual
2025-08-28,Individual,Player A,92.04,5.66,0.0,0.0,0.0,0.0,4.0,,,4.0,individual
2025-08-28,Individual,Player D,201.0,7.46,3.0,0.11,3.0,0.11,0.0,,,0.0,individual
2025-08-28,Individual,Player A,142.02,4.13,1.0,0.03,2.0,0.06,7.0,0.0,0.0,7.0,individual
2025-08-28,Individual,Player C,221.39,4.16,19.0,0.36,3.0,0.06,13.0,0.0,0.0,13.0,individual
2025-08-28,Individual,Player E,119.35,3.4,1.0,0.03,1.0,0.03,5.0,0.0,0.0,5.0,individual
2025-08-28,Individual,Player G,206.64,5.91,44.0,1.26,15.0,0.43,75.0,0.0,0.0,75.0,individual
2025-08-28,Individual,Player H,301.63,5.84,33.0,0.64,38.0,0.74,193.0,2.0,0.0,195.0,individual
2025-08-28,Individual,Player I,295.47,6.04,16.0,0.33,1.0,0.02,4.0,0.0,0.0,4.0,individual
2025-08-28,Individual,Player J,309.69,5.07,109.0,1.79,23.0,0.38,136.0,0.0,0.0,136.0,individual
2025-08-28,Individual,Player L,177.44,5.16,51.0,1.48,20.0,0.58,99.0,0.0,0.0,99.0,individual
2025-08-28,Individual,Player F,318.27,8.54,1.0,0.03,0.0,0.0,7.0,0.0,0.0,7.0,individual
2025-08-28,practice0,Player A,556.1,7.6,155.0,2.12,147.0,2.01,961.0,17.0,0.0,978.0,2部練
2025-08-28,practice0,Player B,549.42,7.51,121.0,1.65,66.0,0.9,485.0,5.0,0.0,490.0,2部練
2025-08-28,practice0,Player C,569.19,7.78,154.0,2.1,79.0,1.08,816.0,47.0,4.0,867.0,2部練
2025-08-28,practice0,Player D,614.5,8.4,181.0,2.47,204.0,2.79,1085.0,74.0,0.0,1159.0,2部練
2025-08-28,practice0,Player E,561.95,7.68,163.0,2.23,140.0,1.91,596.0,16.0,0.0,612.0,2部練
2025-08-28,practice0,Player F,526.75,7.2,131.0,1.79,88.0,1.2,803.0,14.0,0.0,817.0,2部練
2025-08-28,practice0,Player G,607.91,8.31,162.0,2.21,87.0,1.19,890.0,78.0,0.0,968.0,2部練
2025-08-28,practice0,Player H,598.76,8.18,161.0,2.2,82.0,1.12,1048.0,105.0,0.0,1153.0,2部練
2025-08-28,practice0,Player I,524.75,7.17,152.0,2.08,63.0,0.86,1060.0,127.0,10.0,1197.0,2部練
2025-08-28,practice0,Player J,795.83,10.88,225.0,3.08,116.0,1.59,1427.0,292.0,61.0,1780.0,2部練
2025-08-28,practice0,Player L,636.46,8.7,195.0,2.67,96.0,1.31,1297.0,208.0,5.0,1510.0,2部練
2025-08-28,practice0,Player P,310.21,4.24,70.0,0.96,26.0,0.36,481.0,88.0,0.0,569.0,2部練
2025-08-28,SC,Player A,150.0,,,,,,,,,0.0,SC
2025-08-28,SC,Player L,150.0,,,,,,,,,0.0,SC
2025-08-28,SC,Player J,200.0,,,,,,,,,0.0,SC
2025-08-28,SC,Player D,200.0,,,,,,,,,0.0,SC
2025-08-28,SC,Player K,200.0,,,,,,,,,0.0,SC
2025-08-28,SC,Player F,150.0,,,,,,,,,0.0,SC
2025-08-29,Practice,Player A,400.69,6.57,90.0,1.48,104.0,1.71,521.0,209.0,1.0,731.0,練習
2025-08-29,Practice,Player B,354.88,5.82,45.0,0.74,14.0,0.23,259.0,0.0,0.0,259.0,練習
2025-08-29,Practice,Player C,357.19,5.86,90.0,1.48,49.0,0.8,334.0,105.0,36.0,475.0,練習
2025-08-29,Practice,Player D,347.12,5.69,88.0,1.44,79.0,1.3,515.0,107.0,9.0,631.0,練習
2025-08-29,Practice,Player E,399.4,6.55,105.0,1.72,105.0,1.72,529.0,109.0,32.0,670.0,練習
2025-08-29,Practice,Player F,329.94,5.41,63.0,1.03,47.0,0.77,337.0,12.0,0.0,349.0,練習
2025-08-29,Practice,Player G,430.28,7.05,82.0,1.34,46.0,0.75,442.0,37.0,0.0,479.0,練習
2025-08-29,Practice,Player H,395.67,6.49,92.0,1.51,41.0,0.67,504.0,109.0,0.0,613.0,練習
2025-08-29,Practice,Player I,341.19,5.59,103.0,1.69,39.0,0.64,441.0,130.0,16.0,587.0,練習
2025-08-29,Practice,Player J,456.57,7.49,139.0,2.28,52.0,0.85,876.0,105.0,12.0,993.0,練習
2025-08-29,Practice,Player L,363.59,5.96,78.0,1.28,33.0,0.54,502.0,163.0,24.0,689.0,練習
2025-08-29,Practice,Player P,295.51,4.84,58.0,0.95,27.0,0.44,387.0,134.0,7.0,528.0,練習
2025-08-29,REHA,Player K,374.18,6.45,32.0,0.55,16.0,0.28,69.0,0.0,0.0,69.0,Reha
2025-08-29,Individual,Player F,160.15,7.89,15.0,0.74,9.0,0.44,0.0,0.0,0.0,0.0,individual
2025-08-29,Individual,Player D,211.72,8.4,17.0,0.67,17.0,0.67,86.0,0.0,0.0,86.0,individual
2025-08-29,Individual,Player K,329.19,5.4,59.0,0.97,23.0,0.38,543.0,0.0,0.0,543.0,individual
2025-08-29,Individual,Player E,103.74,5.63,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,individual
